Title,LiveUrl,Total Units,Visitors,Page Views,Module Completed Rate,Module Started,Module Completed,Badges,Shared Badges,Module Hours Viewed,Module Avg Minutes per UV,Sum of Duration,Average Star rating,Total Rater,Sandbox Activate(Clicks),Sandbox Activate(Users),Products,Roles,Levels
Explore warehouse and inventory management capabilities in Microsoft Dynamics 365 Supply Chain Management,https://docs.microsoft.com/en-us/learn/modules/explore-warehouse-inventory-management-capabilities/,12,787,"8,805",58.56%,654,383,388,3,538.9391667,41.08811944,63,4.818181818,11,,,dynamics-365;dynamics-scm,business-owner;business-user;functional-consultant;student,beginner
Describe the sales capabilities of Dynamics 365 Project Operations,https://docs.microsoft.com/en-us/learn/modules/describe-sales-capabilities-of-dynamics-365-project-operations/,8,983,"8,798",79.01%,872,689,716,2,266.5697222,16.27078671,29,4.703703704,27,,,dynamics-365;dynamics-project-operations,business-owner;business-user;functional-consultant;student,beginner
Build serverless apps with Go and custom handlers,https://docs.microsoft.com/en-us/learn/modules/serverless-go/,8,"1,048","8,782",68.21%,840,573,632,1,325.2411111,18.6206743,26,4.435897436,39,,,vs,developer,beginner
Publish a Blazor WebAssembly app and .NET API with Azure Static Web Apps,https://docs.microsoft.com/en-us/learn/modules/publish-app-service-static-web-app-api-dotnet/,12,"1,812","8,751",16.86%,925,156,174,1,232.58,7.701324503,38,4.470588235,17,357,338,azure;azure-functions;azure-app-service;azure-app-service-static,developer,beginner
Work with Compute in Azure Machine Learning,https://docs.microsoft.com/en-us/learn/modules/use-compute-contexts-in-aml/,8,904,"8,718",60.34%,817,493,518,6,405.6366667,26.92278761,45,4.5,16,,,azure;azure-machine-learning,data-scientist;student,beginner
Design and plan an implementation of Finance and Operations apps,https://docs.microsoft.com/en-us/learn/modules/design-plan-implementation-finance-operations/,13,944,"8,697",46.21%,712,329,325,,390.9855556,24.85077684,42,4.75,16,,,dynamics-365;dynamics-finance-operations;dynamics-finance;dynamics-scm,functional-consultant;solution-architect;administrator,advanced
Introduction to the basics of AL programming in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/intro-basics-al-programming/,12,"1,179","8,687",13.47%,772,104,92,1,309.58,15.75470738,86,4.142857143,7,,,dynamics-365;dynamics-business-central,developer,beginner
Train and evaluate clustering models,https://docs.microsoft.com/en-us/learn/modules/train-evaluate-cluster-models/,7,"1,266","8,661",68.63%,"1,071",735,668,4,381.4677778,18.0790416,38,4.712121212,66,620,526,vs-code,data-scientist,intermediate
Perform operations on arrays using helper methods in C#,https://docs.microsoft.com/en-us/learn/modules/csharp-arrays-operations/,10,774,"8,647",65.26%,616,402,433,,409.6191667,31.75342377,39,5,29,,,dotnet,developer;student,beginner
Deliver Microsoft 365 Apps and business apps,https://docs.microsoft.com/en-us/learn/modules/m365-office-lob-apps/,6,"1,276","8,632",69.18%,"1,074",743,794,4,306.6738889,14.4204023,35,4.814814815,27,,,m365;office-365,administrator,intermediate
Understand common concepts in Rust,https://docs.microsoft.com/en-us/learn/modules/rust-understand-common-concepts/,14,"1,174","8,623",15.46%,951,147,149,3,588.5988889,30.08171493,81,4.8125,16,,,vs-code;azure,student;developer,beginner
Make your application storage highly available with read-access geo-redundant storage,https://docs.microsoft.com/en-us/learn/modules/ha-application-storage-with-grs/,6,"1,296","8,582",70.88%,"1,140",808,838,3,439.2286111,20.33465792,34,4.675675676,37,492,452,azure,solution-architect,beginner
Add measures to Power BI Desktop models,https://docs.microsoft.com/en-us/learn/modules/dax-power-bi-add-measures/,7,"1,375","8,513",49.82%,"1,104",550,523,2,352.5677778,15.38477576,13,4.818181818,33,,,power-bi;power-platform,maker;data-analyst,intermediate
Sort and filter results in T-SQL,https://docs.microsoft.com/en-us/learn/modules/sort-filter-queries/,9,"1,004","8,506",60.38%,780,471,479,4,361.1963889,21.58544157,57,4.8,55,,,sql-server;azure-sql-managed-instance;azure-sqlserver-vm;azure-sql-virtual-machines,data-analyst;data-engineer;data-scientist;database-administrator;developer;solution-architect;student;technology-manager,beginner
Copy and move blobs from one container or storage account to another from the command line and in code,https://docs.microsoft.com/en-us/learn/modules/copy-blobs-from-command-line-and-code/,9,"2,963","8,482",2.74%,"1,608",44,39,,259.4236111,5.253262459,58,5,5,103,97,azure,developer,beginner
Convert data types using casting and conversion techniques in C#,https://docs.microsoft.com/en-us/learn/modules/csharp-convert-cast/,9,946,"8,471",62.10%,744,462,488,2,399.3727778,25.33019732,36,4.970588235,34,,,dotnet,developer;student,beginner
Deploy real-time machine learning services with Azure Machine Learning,https://docs.microsoft.com/en-us/learn/modules/register-and-deploy-model-with-amls/,7,"1,192","8,443",49.48%,966,478,477,2,370.2369444,18.63608781,40,4.6875,16,,,azure;azure-machine-learning,data-scientist,beginner
Identify general capabilities of Microsoft Dynamics 365  Supply Chain Management,https://docs.microsoft.com/en-us/learn/modules/identify-general-capabilities-of-microsoft-dynamics/,9,921,"8,440",58.02%,779,452,453,6,533.7838889,34.77419472,38,4.615384615,26,,,dynamics-365;dynamics-scm,business-owner;business-user;functional-consultant;student,beginner
Implement and manage hybrid identity,https://docs.microsoft.com/en-us/learn/modules/implement-manage-hybrid-identity/,11,943,"8,438",47.92%,795,381,416,2,497.8375,31.67576882,70,4.705882353,17,,,azure;azure-active-directory,administrator;identity-access-admin;security-engineer,advanced
Extend your on-premises file share capacity using Azure File Sync,https://docs.microsoft.com/en-us/learn/modules/extend-share-capacity-with-azure-file-sync/,12,955,"8,416",45.06%,810,365,394,,306.7208333,19.27041885,76,,,,,azure;azure-storage;azure-files,administrator,beginner
Build classical machine learning models with supervised learning,https://docs.microsoft.com/en-us/learn/modules/introduction-to-classical-machine-learning/,9,"1,039","8,411",53.26%,828,441,469,3,654.7152778,37.80838948,52,4.85106383,47,777,485,azure,ai-engineer;data-scientist;student,beginner
Plan projects with Dynamics 365 Project Operations,https://docs.microsoft.com/en-us/learn/modules/plan-projects-with-dynamics-365-project-operations/,8,980,"8,381",77.03%,862,664,681,1,238.4161111,14.59690476,36,4.565217391,23,,,dynamics-365;dynamics-project-operations,business-owner;business-user;functional-consultant;student,beginner
Configure security policies to manage data,https://docs.microsoft.com/en-us/learn/modules/configure-security-policies-to-manage-data/,6,"1,299","8,356",71.48%,"1,150",822,864,2,462.0944444,21.34385425,39,4.407407407,27,506,477,azure,security-engineer,beginner
Analyze and optimize data warehouse storage in Azure Synapse Analytics,https://docs.microsoft.com/en-us/learn/modules/analyze-optimize-data-warehouse-storage-azure-synapse-analytics/,13,691,"8,352",69.62%,586,408,435,,288.0788889,25.01408587,39,4,9,,,azure-synapse-analytics,data-engineer,advanced
Build your first Bicep template,https://docs.microsoft.com/en-us/learn/modules/build-first-bicep-template/,10,"1,242","8,347",22.68%,961,218,286,1,372.8816667,18.01360709,47,5,21,447,353,azure-resource-manager,devops-engineer;developer;administrator,beginner
Host your own build agent in Azure Pipelines,https://docs.microsoft.com/en-us/learn/modules/host-build-agent/,7,"1,833","8,282",27.77%,"1,347",374,410,2,308.8311111,10.10903801,59,4.666666667,21,424,360,azure-devops;azure,devops-engineer;administrator;developer;solution-architect,intermediate
Use imperative development techniques for canvas apps in Power Apps,https://docs.microsoft.com/en-us/learn/modules/use-imperative-dev-techniques-powerapps-canvas-app/,9,"1,080","8,277",54.31%,963,523,450,3,387.3291667,21.51828704,53,4.9,20,,,power-platform;power-apps,functional-consultant;maker,advanced
Keep your virtual machines updated,https://docs.microsoft.com/en-us/learn/modules/keep-your-virtual-machines-updated/,6,"1,369","8,243",73.27%,"1,096",803,818,2,223.4102778,9.791538836,35,4.722222222,36,,,azure;azure-virtual-machines;azure-automation,administrator,beginner
Secure your data with Azure SQL,https://docs.microsoft.com/en-us/learn/modules/azure-sql-secure-data/,10,"1,050","8,241",37.13%,851,316,323,1,610.6486111,34.89420635,84,4.740740741,27,413,319,azure;azure-sql-database;azure-sql-managed-instance,solution-architect;database-administrator;data-engineer,beginner;intermediate
Create and manage teams and channels with Microsoft Teams,https://docs.microsoft.com/en-us/learn/modules/create-manage-teams-channels-microsoft-teams/,8,"1,176","8,223",59.55%,932,555,560,7,166.5105556,8.495436508,46,4.833333333,48,,,m365;office-teams,business-analyst;business-owner;business-user;student,beginner
Configure Log Analytics,https://docs.microsoft.com/en-us/learn/modules/configure-log-analytics/,9,869,"8,206",77.53%,761,590,629,4,201.5883333,13.91864212,27,4.869565217,23,,,azure-log-analytics,administrator,intermediate
Use administration options for Microsoft Dataverse,https://docs.microsoft.com/en-us/learn/modules/use-admin-options-cds/,7,"1,211","8,198",74.90%,"1,044",782,659,,224.5505556,11.12554363,44,4.857142857,35,,,dynamics-365;power-platform;common-data-service;power-apps,functional-consultant,intermediate
Create speech-enabled apps with the Speech service,https://docs.microsoft.com/en-us/learn/modules/transcribe-speech-input-text/,9,996,"8,188",41.01%,812,333,330,2,238.0347222,14.3394411,58,4.619047619,21,,,azure-cognitive-services,ai-engineer;data-scientist;developer;solution-architect;student,intermediate
Monitor the performance of virtual machines using Azure Monitor VM Insights,https://docs.microsoft.com/en-us/learn/modules/monitor-performance-using-azure-monitor-for-vms/,6,"1,398","8,167",58.70%,"1,126",661,699,2,393.1858333,16.87492847,48,4.633333333,30,484,441,azure-monitor;azure-log-analytics,administrator,beginner
Remediate risks with Microsoft Defender for Office 365,https://docs.microsoft.com/en-us/learn/modules/m365-threat-remediate/,5,"1,575","8,143",54.26%,"1,421",771,803,2,373.5286111,14.22966138,49,4.888888889,18,,,m365;office-365;m365-threat-protection,administrator,intermediate
Introduce troubleshooting Microsoft Teams,https://docs.microsoft.com/en-us/learn/modules/introduce-troubleshoot-microsoft-teams/,9,"1,087","8,135",38.81%,992,385,384,7,314.8230556,17.37753757,43,4.928571429,28,,,m365;office-teams,support-engineer,advanced
Safeguard your environment with Microsoft Defender for Identity,https://docs.microsoft.com/en-us/learn/modules/m365-threat-safeguard/,5,"1,276","8,121",64.57%,"1,098",709,752,2,381.0055556,17.91562173,68,4.8,20,,,m365;azure;m365-threat-protection,administrator,intermediate
Define input and output parameters in Power Automate,https://docs.microsoft.com/en-us/learn/modules/input-parameters/,8,"1,418","8,111",50.10%,978,490,506,,156.7594444,6.632980724,16,4.761904762,21,,,power-platform;power-automate,maker,beginner
Capture and view page load times in your Azure web app with Application Insights,https://docs.microsoft.com/en-us/learn/modules/capture-page-load-times-application-insights/,6,"1,417","8,094",66.12%,"1,030",681,727,1,342.4341667,14.49968243,45,4.514285714,35,,,azure;dotnet;aspnet-core;dotnet-core;azure-application-insights;azure-monitor,administrator;developer,beginner
Introduction to Node.js with JavaScript,https://docs.microsoft.com/en-us/learn/modules/intro-to-nodejs/,7,"1,575","8,081",23.14%,"1,331",308,258,3,241.9030556,9.215354497,20,4.8,30,332,277,azure,developer;student,beginner
Create and consume Cognitive Services,https://docs.microsoft.com/en-us/learn/modules/create-manage-cognitive-services/,8,"1,021","8,048",48.65%,962,468,501,1,258.3272222,15.18083578,47,4.842105263,38,,,azure-cognitive-services,ai-engineer;developer;student,intermediate
Azure Kubernetes Service Workshop,https://docs.microsoft.com/en-us/learn/modules/aks-workshop/,11,"1,636","8,010",14.15%,749,106,81,5,469.6577778,17.22461288,145,4.785714286,14,,,azure;azure-kubernetes-service;azure-container-registry,solution-architect;developer,advanced
Review the resource utilization capabilities of Dynamics 365 Project Operations,https://docs.microsoft.com/en-us/learn/modules/review-resource-utilization-capabilities-of-dynamics-365-project-operations/,8,870,"8,001",82.44%,786,648,666,,152.9769444,10.5501341,23,4.666666667,36,,,dynamics-365;dynamics-project-operations,business-owner;business-user;functional-consultant;student,beginner
Prepare for Azure Virtual Desktop,https://docs.microsoft.com/en-us/learn/modules/m365-prepare-for-wvd/,7,"1,197","7,974",49.74%,967,481,471,1,276.9041667,13.8799081,32,4.810810811,37,,,m365;azure;azure-virtual-desktop,administrator,intermediate
Microsoft Accessibility Features and Tools,https://docs.microsoft.com/en-us/learn/modules/accessibility-features/,5,"1,351","7,944",74.67%,"1,066",796,780,9,196.3852778,8.721773995,39,4.872727273,55,,,m365,administrator;student,beginner
Design and implement Azure ExpressRoute,https://docs.microsoft.com/en-us/learn/modules/design-implement-azure-expressroute/,11,852,"7,926",43.92%,715,314,331,1,518.9927778,36.54878717,78,4.708333333,24,,,azure-expressroute;azure-virtual-network,administrator;network-engineer,intermediate
Build Serverless APIs with Azure Functions,https://docs.microsoft.com/en-us/learn/modules/build-api-azure-functions/,12,"1,453","7,925",8.90%,775,69,72,,237.785,9.819064006,41,4.692307692,13,264,195,azure;azure-functions,developer,beginner
Design and implement hybrid networking,https://docs.microsoft.com/en-us/learn/modules/design-implement-hybrid-networking/,9,"1,029","7,918",45.41%,817,371,405,4,598.3186111,34.88738257,63,4.878787879,33,,,azure;azure-virtual-network;azure-virtual-wan;azure-vpn-gateway,administrator;network-engineer,intermediate
Build your first microservice with .NET,https://docs.microsoft.com/en-us/learn/modules/dotnet-microservices/,6,"1,643","7,898",26.84%,"1,211",325,286,2,451.0911111,16.47319943,28,4.875,32,,,dotnet,developer,beginner
Create a multistage pipeline by using Azure Pipelines,https://docs.microsoft.com/en-us/learn/modules/create-multi-stage-pipeline/,8,"1,390","7,868",35.69%,961,343,362,,376.3602778,16.24576739,60,4.833333333,18,,,azure;azure-devops,devops-engineer;administrator;developer;solution-architect,beginner
Collaborate in teams and channels with Microsoft Teams,https://docs.microsoft.com/en-us/learn/modules/collaborate-teams-channels-microsoft-teams/,9,"1,152","7,828",61.13%,813,497,497,2,189.335,9.861197917,43,4.657894737,38,,,m365;office-teams,business-analyst;business-owner;business-user;student,beginner
Review additional sales apps,https://docs.microsoft.com/en-us/learn/modules/review-additional-sales-apps/,6,"1,108","7,816",76.78%,"1,012",777,806,,274.9975,14.89156137,33,4.8,75,,,dynamics-sales;dynamics-sales-insights,business-owner;business-user;functional-consultant;student,beginner
Introduction to Azure IoT Hub,https://docs.microsoft.com/en-us/learn/modules/introduction-to-iot-hub/,6,"1,349","7,815",54.76%,"1,008",552,574,4,344.3872222,15.31744502,28,4.717391304,46,,,azure-iot-hub,ai-edge-engineer,beginner
