Title,LiveUrl,Total Units,Visitors,Page Views,Module Completed Rate,Module Started,Module Completed,Badges,Shared Badges,Module Hours Viewed,Module Avg Minutes per UV,Sum of Duration,Average Star rating,Total Rater,Sandbox Activate(Clicks),Sandbox Activate(Users),Products,Roles,Levels
Complete testing and performance checks in a Power Apps canvas app,https://docs.microsoft.com/en-us/learn/modules/testing-performance-checks-powerapps/,6,"1,378","7,598",62.68%,"1,092",341,333,,188.7494444,16.48466764,46,4.666666667,18,,,power-platform;power-apps,functional-consultant;maker,advanced
Complete the report request page in Dynamics 365 Business Central,https://docs.microsoft.com/en-us/learn/modules/complete-report-request-page/,5,211,"1,140",49.32%,147,36,32,,26.3975,15.08428571,35,3,1,,,dynamics-365;dynamics-business-central,developer,intermediate
Computational thinking and its importance in education,https://docs.microsoft.com/en-us/learn/modules/computational-thinking-importance-education/,6,96,378,58.33%,48,14,10,1,5.278333333,6.597916667,41,5,2,,,office-onenote,k-12-educator,beginner
"Comunicação, gerenciamento de contatos e calendários: Microsoft Exchange",https://docs.microsoft.com/en-us/learn/modules/comunicacao-gerenciamento-de-contatos-microsoft-exchange/,14,12,86,66.67%,6,2,2,,4.477222222,44.77222222,58,4.5,2,,,office-teams,k-12-educator;school-leader,beginner
Comunicaciones en vivo con Microsoft Teams. Reuniones vs. Eventos en directo. Ciclo Webinars Teams 7/9,https://docs.microsoft.com/en-us/learn/modules/comunicaciones-en-vivo-con-teams/,15,2,2,NaN,0,0,,,0,0,65,,,,,office-teams,k-12-educator;school-leader,intermediate
Conduct audit log investigations,https://docs.microsoft.com/en-us/learn/modules/conduct-audit-log-investigations/,9,174,"1,142",83.33%,108,45,48,,13.72388889,9.464750958,36,5,1,,,azure-active-directory;m365;office-365,administrator;security-engineer;solution-architect;technology-manager,intermediate
Configure 3D assets for mixed reality in Unity,https://docs.microsoft.com/en-us/learn/modules/configure-3d-assets-mixed-reality-unity/,8,311,"1,582",21.05%,191,20,24,1,30.21666667,11.69677419,41,5,4,,,azure;azure-cloud-services;azure-cognitive-services;azure-digital-twins;azure-iot;azure-iot-hub;azure-signalr-service;azure-event-grid;azure-event-hubs;azure-functions;hololens;windows;windows-mixed-reality,developer;business-owner;student;technology-manager,beginner
Configure a call center channel in Dynamics 365 Commerce,https://docs.microsoft.com/en-us/learn/modules/configure-call-center-channel/,9,122,672,36.96%,92,17,14,,6.485,6.378688525,74,3,1,,,dynamics-365;dynamics-commerce,functional-consultant,intermediate
Configure a JavaScript application to retrieve Microsoft 365 data by using Microsoft Graph,https://docs.microsoft.com/en-us/learn/modules/msgraph-javascript-app/,8,538,"2,906",44.79%,328,73,68,,50.00194444,11.19446517,38,3.5,4,,,m365;ms-graph,developer,beginner
Configure a retail store and POS in Dynamics 365 Commerce,https://docs.microsoft.com/en-us/learn/modules/configure-retail-store-pos/,15,620,"3,388",14.69%,424,31,25,,104.0216667,20.19838188,155,4,1,,,dynamics-365;dynamics-commerce,functional-consultant;administrator,intermediate
Configure Accounts payable in Dynamics 365 Finance,https://docs.microsoft.com/en-us/learn/modules/configure-accounts-payable-dyn365-finance/,14,962,"7,966",15.94%,832,66,61,,634.5683333,79.48663883,94,5,1,,,dynamics-365;dynamics-finance;dynamics-finance-operations,functional-consultant,intermediate
Configure accounts receivable in Dynamics 365 Finance,https://docs.microsoft.com/en-us/learn/modules/configure-accounts-receivable-dyn365-finance/,14,786,"5,850",15.61%,630,49,44,,146.5280556,22.42776361,110,,,,,dynamics-365;dynamics-finance;dynamics-finance-operations,functional-consultant,intermediate
Configure activity-based subcontracting and production flow costing in Dynamics 365 Supply Chain Management,https://docs.microsoft.com/en-us/learn/modules/configure-subcontracting-flow-dyn365-supply-chain-mgmt/,23,204,"2,442",36.49%,148,27,26,,45.22833333,26.60490196,197,5,3,,,dynamics-365;dynamics-finance-operations;dynamics-finance;dynamics-scm,functional-consultant,advanced
Configure administrative roles in Microsoft 365,https://docs.microsoft.com/en-us/learn/modules/configure-administrative-roles-microsoft-365/,12,875,"8,098",57.14%,733,208,224,,194.6536111,26.84877395,53,4.777777778,9,,,azure-active-directory;m365;office-365,administrator;solution-architect;technology-manager,intermediate
Configure advanced scenarios in Microsoft Cloud App Security,https://docs.microsoft.com/en-us/learn/modules/advanced-scenarios-guidance/,8,121,560,71.43%,56,20,20,,12.42944444,12.42944444,33,,,,,m365-ems-cloud-app-security,administrator,advanced
Configure and deploy Direct Routing,https://docs.microsoft.com/en-us/learn/modules/configure-deploy-direct-routing/,8,190,"1,320",75.34%,146,55,54,3,20.45305556,12.9177193,54,5,1,,,m365;office-teams,administrator,advanced
Configure and manage automation using Microsoft Defender for Endpoint,https://docs.microsoft.com/en-us/learn/modules/configure-manage-automation-microsoft-defender-for-endpoint/,7,"1,035","7,464",79.95%,890,355,393,,132.2636111,15.37948966,34,4.692307692,13,,,m365,security-operations-analyst,intermediate
Configure and manage Azure Monitor,https://docs.microsoft.com/en-us/learn/modules/azure-monitor/,10,788,"5,608",48.30%,646,156,167,1,114.1963889,17.39031303,30,4.727272727,11,,,azure;azure-monitor,administrator;security-engineer,intermediate
Configure and manage costs as a Microsoft partner by using Azure Cost Management,https://docs.microsoft.com/en-us/learn/modules/manage-costs-partner-cost-management/,8,522,"3,630",80.00%,400,160,173,,25.85027778,5.942592593,34,4.909090909,11,,,azure-cost-management;azure,administrator,beginner
Configure and manage Direct Routing with Microsoft Teams,https://docs.microsoft.com/en-us/learn/modules/m365-teams-configure-manage-direct-routing/,8,499,"3,086",52.38%,381,99,110,,59.68333333,14.43951613,39,5,3,,,office-teams,administrator,intermediate
Configure and manage host security,https://docs.microsoft.com/en-us/learn/modules/host-security/,14,578,"6,652",68.46%,483,165,181,,150.2538889,31.30289352,42,4.555555556,9,,,azure;azure-defender;azure-disk-encryption;azure-virtual-machines,administrator;security-engineer,intermediate
Configure and manage Hyper-V,https://docs.microsoft.com/en-us/learn/modules/configure-manage-hyper-v/,9,"1,606","7,906",20.40%,"1,308",133,124,,219.9286111,16.47405327,48,4.727272727,11,,,windows-server,administrator;solution-architect,intermediate
Configure and manage Hyper-V virtual machines,https://docs.microsoft.com/en-us/learn/modules/configure-manage-hyper-v-virtual-machines/,10,950,"5,160",40.00%,532,106,93,1,112.4358333,14.23238397,45,4.545454545,11,,,windows-server,administrator;solution-architect,intermediate
Configure and manage Microsoft Teams devices,https://docs.microsoft.com/en-us/learn/modules/configure-manage-microsoft-teams-devices/,11,716,"7,230",69.73%,590,205,219,2,134.7105556,22.64042951,56,4.642857143,14,,,m365;office-teams,administrator,intermediate
Configure and manage secrets in Azure Key Vault,https://docs.microsoft.com/en-us/learn/modules/configure-and-manage-azure-key-vault/,6,"4,396","24,241",64.40%,"3,213","1,033","1,129",2,606.3238889,16.60403164,29,4.777777778,45,560,520,azure,administrator;security-engineer,beginner
Configure and manage SQL database security,https://docs.microsoft.com/en-us/learn/modules/sql-database-security/,14,443,"4,986",66.67%,351,116,130,,78.095,21.29863636,42,4.25,4,,,azure;azure-sql-database;azure-sql-managed-instance,administrator;security-engineer,intermediate
Configure and manage the order to cash process in Dynamics 365 Supply Chain Management,https://docs.microsoft.com/en-us/learn/modules/configure-manage-order-cash-dyn365-supply-chain-mgmt/,13,"1,152","8,262",13.63%,830,56,52,,302.2644444,31.76158786,203,5,2,,,dynamics-365;dynamics-scm;dynamics-finance-operations,functional-consultant;business-user,intermediate
Configure and manage vendor collaboration in Dynamics 365 Supply Chain Management,https://docs.microsoft.com/en-us/learn/modules/configure-manage-vendor-collaboration-dyn365-supply-chain-mgmt/,15,700,"4,594",25.52%,386,49,50,,116.0402778,19.94961796,103,5,2,,,dynamics-365;dynamics-scm;dynamics-finance-operations,functional-consultant;business-user,intermediate
Configure and manage voice users,https://docs.microsoft.com/en-us/learn/modules/configure-manage-voice-users/,6,190,"1,058",66.22%,148,49,50,2,19.1075,12.06789474,35,5,2,,,m365;office-teams,administrator,advanced
Configure and monitor Azure Sentinel,https://docs.microsoft.com/en-us/learn/modules/azure-sentinel/,9,708,"4,930",64.37%,495,159,172,2,72.38055556,12.302644,27,4.642857143,14,,,azure;azure-sentinel,administrator;security-engineer,intermediate
Configure and perform periodic processes in Dynamics 365 Finance,https://docs.microsoft.com/en-us/learn/modules/configure-periodic-processes-dyn365-finance/,10,716,"5,330",27.24%,561,76,78,,219.8730556,37.05725655,142,4.4,5,,,dynamics-365;dynamics-finance-operations;dynamics-finance;dynamics-scm,functional-consultant;business-user,intermediate
Configure and perform the procure-to-purchase process in Dynamics 365 Supply Chain Management,https://docs.microsoft.com/en-us/learn/modules/configure-perform-procure-purchase-dyn365-supply-chain-mgmt/,13,"1,408","12,216",14.63%,"1,082",79,70,,398.7125,34.07799145,117,5,3,,,dynamics-365;dynamics-scm;dynamics-finance-operations,functional-consultant;business-user,intermediate
Configure and process postdated checks in Dynamics 365 Finance,https://docs.microsoft.com/en-us/learn/modules/configure-process-postdated-checks-dyn365-finance/,7,494,"2,400",32.30%,324,52,49,,48.97861111,11.94600271,62,4,1,,,dynamics-365;dynamics-finance;dynamics-finance-operations,functional-consultant;business-user,advanced
Configure and style Microsoft Graph Toolkit components by using attributes and CSS,https://docs.microsoft.com/en-us/learn/modules/msgraph-toolkit-customize-part-one/,6,148,584,65.71%,70,23,22,,2.475277778,2.006981982,20,,,,,m365;ms-graph,developer,beginner
Configure and troubleshoot Microsoft Teams clients and services,https://docs.microsoft.com/en-us/learn/modules/configure-troubleshoot-microsoft-teams-clients-services/,10,519,"4,102",58.54%,411,120,120,,97.62194444,22.61512227,63,4.818181818,11,,,m365;office-365,support-engineer,advanced
Configure and use agreements in Dynamics 365 Supply Chain Management,https://docs.microsoft.com/en-us/learn/modules/configure-use-agreements-dyn365-supply-chain-mgmt/,13,810,"4,968",20.20%,596,60,59,,174.3877778,25.96344086,150,5,1,,,dynamics-365;dynamics-scm;dynamics-finance-operations,functional-consultant;business-user,intermediate
Configure and use basic budgeting and budget control in Dynamics 365 Finance,https://docs.microsoft.com/en-us/learn/modules/configure-use-basic-budgeting-budget-control-dyn365-finance/,16,788,"6,796",15.17%,651,49,42,,190.3330556,29.2071185,167,4,1,,,dynamics-365;dynamics-finance;dynamics-finance-operations,functional-consultant;business-user,intermediate
Configure and use budget planning in Dynamics 365 Finance,https://docs.microsoft.com/en-us/learn/modules/configure-use-budget-planning-dyn365-finance/,5,486,"2,016",23.20%,364,42,42,,73.97972222,18.34207989,40,4.666666667,3,,,dynamics-365;dynamics-finance;dynamics-finance-operations,functional-consultant;business-user,intermediate
Configure and use built-in master planning in Dynamics 365 Supply Chain Management,https://docs.microsoft.com/en-us/learn/modules/configure-use-master-planning-dyn365-supply-chain-mgmt/,14,"1,191","6,794",12.85%,862,55,53,,280.1341667,28.39197635,219,4.5,4,,,dynamics-365;dynamics-scm;dynamics-finance-operations,functional-consultant;business-user,intermediate
Configure and use intercompany trade in Dynamics 365 Supply Chain Management,https://docs.microsoft.com/en-us/learn/modules/configure-use-intercompany-trade-dyn365-supply-chain-mgmt/,12,"1,352","7,748",15.35%,812,62,59,,288.4625,25.71731055,195,5,1,,,dynamics-365;dynamics-scm;dynamics-finance-operations,functional-consultant;business-user,intermediate
Configure and work with inventory management in Dynamics 365 Supply Chain Management,https://docs.microsoft.com/en-us/learn/modules/configure-inventory-management-dyn365-supply-chain-mgmt/,23,"2,481","23,838",13.59%,"1,703",115,107,,882.8975,42.89380567,295,4.777777778,9,,,dynamics-365;dynamics-scm;dynamics-finance-operations,functional-consultant;business-user,intermediate
Configure and work with order fulfillment in Dynamics 365 Commerce,https://docs.microsoft.com/en-us/learn/modules/configure-work-order-fulfillment/,12,189,"1,088",29.03%,124,18,18,,27.99833333,17.8712766,118,4,2,,,dynamics-365;dynamics-commerce,functional-consultant;business-user,intermediate
Configure and work with quality control and quality management in Dynamics 365 Supply Chain Management,https://docs.microsoft.com/en-us/learn/modules/configure-work-quality-control-dyn365-supply-chain-mgmt/,9,581,"3,020",34.84%,311,54,49,,103.8680556,21.48994253,126,5,1,,,dynamics-365;dynamics-scm;dynamics-finance-operations,functional-consultant;business-user,intermediate
Configure app service plans,https://docs.microsoft.com/en-us/learn/modules/configure-app-service-plans/,7,"4,337","36,750",79.63%,"4,096","1,638","1,840",1,617.4294444,17.11911583,21,4.75,64,,,azure-app-service,administrator,intermediate
Configure application security features,https://docs.microsoft.com/en-us/learn/modules/application-security/,10,568,"4,394",57.02%,456,130,144,1,81.65916667,17.25193662,30,4.5,6,,,azure;azure-app-configuration;azure-app-service;ms-graph,administrator;security-engineer,intermediate
Configure auto attendants and call queues,https://docs.microsoft.com/en-us/learn/modules/configure-auto-attendants-call-queues/,12,170,"1,666",72.06%,136,49,51,1,17.02833333,12.02,55,5,4,,,m365;office-teams,administrator,advanced
Configure automatic deployment for Azure SQL Database,https://docs.microsoft.com/en-us/learn/modules/configure-automatic-deployment-azure-sql-database/,7,830,"4,112",32.86%,700,115,118,,71.66111111,10.36064257,39,4.75,8,,,azure;azure-sql-database;sql-server,data-analyst;data-engineer;database-administrator,intermediate
Configure Azure Active Directory,https://docs.microsoft.com/en-us/learn/modules/configure-azure-active-directory/,9,"14,748","122,470",56.01%,"14,007","3,898","3,961",13,2561.353611,20.93179197,27,4.697435897,195,,,azure,administrator,intermediate
Configure Azure AD Application Proxy,https://docs.microsoft.com/en-us/learn/modules/configure-azure-ad-application-proxy/,7,419,"2,598",68.52%,325,111,123,,42.72111111,12.26443381,25,5,3,,,azure-active-directory;m365;office-365,administrator;solution-architect;technology-manager,intermediate
